Crop,Soil_Type,Rainfall_mm,Temperature_C,Humidity_%,Soil_pH,Nitrogen_kg/ha,Phosphorus_kg/ha,Potassium_kg/ha,Yield_tonnes_per_hectare
Rice,Red,1370.6850284063853,26.666820476299456,89.54629530316606,8.482043182123597,147.60730869074055,25.168022630475285,25.335502452732364,8.634039628651117
Barley,Forest,2364.910912471624,34.87631517195909,72.78751726847764,7.252060401956094,142.28935552330864,24.408719855484684,76.17375955725979,9.018626355115583
Bajra,Forest,1222.9772339654182,35.83387785240507,54.63212428065685,6.704840314499394,85.10395684875712,24.476951820487074,53.74233520970617,3.4264900746305904
Wheat,Forest,1246.0180522152186,22.086070568543136,63.38584912700378,8.12865237179421,88.76127201712382,10.339069296139312,91.89777068651902,6.114274610154288
Soybean,Laterite,1766.6241185413814,35.52878634765591,85.97939931614775,6.9390905292271245,140.97486738867906,22.534455195901874,46.15270778791364,7.086028176055074
Jowar,Black,1506.6710584854989,19.487535132275035,87.27598190451185,6.42380638296684,90.73902319497861,18.31228391733685,23.727100827362044,5.151029601859651
Soybean,Red,1186.3447428307131,34.06926386344239,91.65890419148323,5.992667155539606,56.096439247983646,41.76280521612436,97.31981231464202,4.898491503222781
Rice,Arid,2478.526272928188,21.21961359503402,55.854348794766,7.733407644618832,108.08680831317945,18.90684995977766,49.060010512311976,9.383240961653096
Bajra,Forest,1034.5895709987753,22.448278935332397,77.39740163322409,7.28866927897389,82.03577584938913,39.10961776566988,87.09704387585252,3.3800617934994874
Bajra,Arid,982.81046316856,36.31169600472485,43.761384678400155,5.77706201043188,122.05005185234776,79.96521806717875,18.914040240972547,3.9644312115141727
Barley,Arid,2215.298019896417,25.501871626407425,79.92464605397134,7.274919768827776,121.82988059677724,45.235693807266465,45.54445469682118,10.137192072852944
Cotton,Alluvial,407.0831814561666,39.7641456214074,70.97598295251606,5.978352562658625,141.67463451726232,74.72530190234268,65.5229232167674,1.8451330803224575
Barley,Laterite,822.631637900306,18.79857574768603,53.73713511992711,8.445159339358044,37.916642664041944,59.133579300947545,59.54798481468557,3.0281670340659947
Cotton,Red,1639.9380453501499,26.583725950992086,76.00475533896082,6.2791273083102155,87.77289027201547,72.60245111335954,76.85422632925004,4.6788452027222265
Cotton,Laterite,741.1461084737962,33.31125827272341,47.43501561476994,7.588048539223985,122.16192034325728,53.790647421832766,90.0586729613112,2.796931774349832
Jowar,Alluvial,2470.188237719535,15.134176449462686,58.35934632041213,7.468135209313525,76.52938527440345,66.70661806316548,79.48100858367744,5.3327206452843114
Barley,Red,1374.810807085425,18.796381954825435,62.05024793366736,7.574054372815253,101.49490869589653,31.196025384434456,41.359815705656175,4.329985544356233
Wheat,Red,1654.4645574171568,15.508918735274507,82.74254400755552,6.789984740378104,126.21412422652647,36.033623617911566,97.39377484122035,5.991042427326948
Maize,Black,736.7842767209056,39.821946634568846,56.983136859027496,5.7229953960033,81.53764510754404,77.21818664835696,93.12084434711547,3.650791175470107
Maize,Laterite,1007.6940118310484,34.01561656053676,42.69690586507305,8.440022132662408,73.07661488200455,28.727365548828743,68.55308633808038,6.629259178437282
Barley,Laterite,1690.7120436267726,24.338977443665005,49.940738190728354,6.074577503521468,43.472404423454904,39.49604124452633,58.348132029283626,6.930597932752085
Barley,Black,1554.062083901435,18.907123367419395,73.44512219610661,7.8091608703282365,127.19148519003122,55.58111569713523,58.895714212051935,5.202599697876977
Soybean,Arid,2047.1642854264487,17.259581070086266,40.83877092780943,5.912720500696428,123.45126369997558,37.46822361390306,77.49192213707273,5.3254952273771545
Jowar,Alluvial,965.389675006064,28.297680013772798,83.57277497487149,6.343591043526149,116.60955817148103,11.466152508357686,56.091093663827216,5.584615422122698
Barley,Laterite,1772.4385080837214,39.39728295497997,89.56160430971975,7.179659946069743,71.13107390701751,65.45612800677654,98.84928947800711,4.993038716285649
Soybean,Black,1011.0485620726174,31.8652736164441,67.24686844807738,6.74040808676812,95.81478495539174,33.495435183383734,75.3922457840207,5.507647536863465
Cotton,Red,1632.1805014668528,24.128459206468236,78.91967301020418,8.374799519197069,36.11828174975419,25.93653467095949,35.2446670570195,3.206378143522711
Bajra,Forest,1670.565032138938,27.521274330937207,65.44722347820507,8.043055583961499,61.53744876110448,45.38959957785967,70.9706280268158,5.647618827552136
Bajra,Black,655.8621338444264,39.9725841984863,56.98198119831652,8.265371042556353,76.6185048330596,10.590277695443914,56.17705653272247,2.435900194251143
Cotton,Forest,1552.1295324411587,27.96915572211126,49.06765082720917,7.422089691256186,25.660101560384643,70.47252247862758,28.587693377947264,4.336201433748207
Sugarcane,Arid,425.07042990378324,39.1050371444089,68.49892581991001,6.156747123651911,33.466390863934606,28.294497293302847,59.10110174679088,525.0538389190447
Soybean,Alluvial,1452.542577886852,15.40904297044565,91.14392625279086,7.055498284301946,127.86418480896349,74.59227674011825,88.01361000187318,3.884548613491226
Soybean,Forest,1864.7959660769575,33.02407820585431,88.94846917866619,7.796600188652517,146.25650818899953,57.442972063822545,17.093677994101252,7.291714870055407
Cotton,Arid,552.9487308789763,30.679036230327913,90.5794190217533,5.694154661934859,61.85872133920259,48.40541787367046,87.35567505519765,2.3856507895475727
Wheat,Forest,2371.292714475757,32.133246461433046,93.15271830539028,8.089351208063702,33.876283675751296,66.43788005854877,73.23850200364285,7.328859719605771
Groundnut,Red,1363.386617177854,29.26417723143632,49.09468875751077,7.394052750319577,141.60100470446457,79.52795312054144,76.6812685507364,5.500759651545487
Rice,Red,2370.67417881053,16.104419406041394,48.058893770917166,7.670714403381886,138.86050110936498,27.584630878388545,90.87365160674752,8.954188872318264
Cotton,Red,625.5366897513783,18.73909838729565,63.526877431723925,7.5828863227459475,105.1056156756537,34.85672786321706,95.21609352509374,2.225623393870217
Barley,Red,2394.795448281023,38.056281758380365,77.9121344872329,8.043287156908294,64.01678747255318,43.909718546013295,40.086903411809864,5.615780395088313
Barley,Black,629.3139087932282,20.823125209177917,64.18316559809821,5.762562846514706,34.63413386934469,47.76343552294008,93.12582999845162,3.4707391207507703
Jowar,Red,1369.1411767478057,39.82343173317354,89.0794904017074,6.631131848780379,142.13413357145993,48.70794363938986,33.40592971602007,3.8898986449597337
Cotton,Red,2369.783340126418,31.989712109865422,79.45680660842947,7.007849789505407,139.64946986476463,48.42807533925008,27.271889474783666,6.760797504145142
Jowar,Black,888.6872208166302,26.108862253154612,74.86839429954111,7.13979163643178,116.61627660182887,67.97691319046751,62.16158360344409,5.535519296072825
Cotton,Red,473.04845980334153,38.001221410901,43.90708051136004,8.32766548694989,141.40521898563182,38.322044679774976,93.8508146399271,1.8972562852555694
Soybean,Arid,2065.532417559264,34.874654740436384,49.64344851163509,5.6273915207704865,38.16885621008453,10.767984525228943,19.6229516797648,5.21591398149379
Rice,Arid,1651.3556391049208,25.72412698962255,63.54845648349628,8.099180141129697,34.20248129789416,71.29855572316033,59.88204529799013,7.4501865861498
Soybean,Laterite,1479.2345050930255,16.7148243066839,93.70061231468932,7.15570321596454,44.96525127084346,56.35765303285296,72.67319147138666,4.066049736117436
Groundnut,Arid,472.12110714175856,36.707614363362524,58.392478422104304,7.1638845077984366,48.014005551494144,23.263706885992057,78.36098881905112,2.0481647959475286
Bajra,Alluvial,1771.7856644943747,34.12599828395852,74.64865043836758,6.460990963554801,127.53198591727967,12.072062709678749,57.83309744385257,5.164680472070785
Maize,Alluvial,760.4090389575861,34.76837093226787,94.38983182597767,7.430860572282219,139.82553875570852,32.1045900087025,63.86697059549536,7.403032910525106
Cotton,Alluvial,2355.5130284298602,33.62146831813889,54.521378239477826,7.439239382947576,48.026744974469146,18.711341373109647,53.56284850286401,4.522957843651798
Groundnut,Black,1840.0265972589323,21.893862234452072,49.16668627828686,6.0678819221932425,80.15031704350051,72.7777851677032,76.47711133385701,4.4433302239095935
Bajra,Arid,1884.7711648710567,36.47114299173344,70.04833051736999,7.531017838328484,79.08303147333356,29.45064419002642,47.23560016798027,5.165278733356258
Sugarcane,Alluvial,888.4185724836889,15.05581382860272,70.35397147812809,6.300118963933416,43.12309855306468,59.39662632445103,38.83324924612812,707.9989098250276
Rice,Laterite,2249.5830599191086,20.931906959593817,90.70376478794518,7.566359998207741,130.9351409905479,56.05924140016531,37.33519000512144,9.43453773705612
Jowar,Black,1529.238398644722,16.16398997060489,41.45365523553839,7.335828987757684,87.92406821042586,59.97824529420573,70.53776674017863,4.637720948046708
Jowar,Laterite,2199.8767734098838,17.764911416724,62.40577531792856,7.647855939862713,93.611029780335,47.10295811183253,93.58997115443583,6.17138929678331
Soybean,Arid,968.9896971477796,28.309478437937635,57.17914871518845,5.559099398014035,53.59563557367731,61.07765455157463,38.259756767258835,4.785017952027364
Barley,Red,1986.4695975063166,15.93140474852586,71.40790481864079,5.876096858930799,92.69060927293361,45.867447481245165,36.23585115092449,5.212248397244147
Bajra,Laterite,1606.5904976860998,19.53452619250949,40.513169517336806,8.020601967724925,123.03018632181134,36.432501452517066,75.83127438439215,4.8815525360055805
Sugarcane,Red,501.68054220222143,20.818503684770693,79.108509462062,6.642169784052135,59.64109721012858,70.0908811229772,15.776929284863972,764.2778448833342
Groundnut,Black,1251.2188799239025,31.38347012843054,66.67443583711633,8.010155063359168,34.728372131206235,42.11083415840798,85.90917626911111,3.7708863663269017
Rice,Laterite,786.2119767592762,26.720513111205797,78.53790632374219,5.688022776472355,95.92522213482275,49.762596017006636,47.238975514367546,5.337667534133665
Bajra,Laterite,1154.2645345453877,26.460313076386456,64.62934175054824,7.808114063449242,102.65797653523242,42.550373318218014,91.64272555432005,4.738755253135414
Sugarcane,Forest,1205.038431956967,34.21081385644061,66.08060582559223,5.7513011030797205,46.26832646065073,64.28490630820407,75.22766391079136,1151.82762365897
Maize,Black,1397.3495413596079,26.418035301858378,89.25523504398228,6.904979928397392,52.279604859851005,47.78278270223861,82.38220903127682,9.344364942432852
Cotton,Black,1660.6099297297726,23.71221857295116,51.599398174346774,8.31272092523037,39.89895323459908,42.95453556836611,29.551986499538412,3.178643681825719
Jowar,Alluvial,1599.0530702462183,39.06127614010832,51.961880398366944,5.733034208462805,139.77959250988812,28.04777500135671,45.955400264399515,5.041877803537733
Groundnut,Arid,481.8819498804896,15.207332735946425,70.77121273106675,6.5519863886387775,47.69156051866513,73.80792207095499,38.848504257289406,1.4274079998240106
Jowar,Laterite,1976.4473588263158,22.634825001884597,76.31233510049302,7.055045795942541,21.38295468231208,70.42191451269113,75.78368635969922,5.946676966031103
Groundnut,Laterite,2393.286157392813,30.234817909493074,59.50785284151816,8.198371929830008,129.21986614850204,40.204556238664466,16.933217833855252,7.977584564595449
Soybean,Black,1132.23070686843,34.57023090132013,68.57311420231993,6.497821581979294,124.41957068487149,56.1803583964004,67.63434489477174,5.773227094275511
Barley,Black,777.4684928103429,35.410323868964106,52.53210211646427,7.921124834145032,79.34954644536316,45.567919592409325,88.78881562547993,3.928047047177322
Groundnut,Arid,1534.003282542309,16.15182829637931,47.475084227040554,7.6545190984003515,123.6311058840402,22.332836068605275,18.715789205424006,3.7661898081053353
Jowar,Black,1880.3171493127027,32.7283013889397,53.104445753643894,6.421202113685616,78.45017135463482,36.322039005695714,39.70900512811968,5.781136917326885
Soybean,Red,1825.7002785080929,33.00634108679542,90.40051825573366,6.522439729930452,49.186882512211355,69.72523964964921,32.67565128428254,5.663994791954303
Groundnut,Red,1685.4301127518024,20.3519855364067,84.09998985293412,6.073036554939543,75.38709242808439,65.82066348483964,99.83816625680744,3.4351983262252457
Maize,Forest,707.087729469238,17.8193757117523,47.713512298921565,7.578887104438319,83.29365828512405,17.174390427003754,98.7780685800905,5.155249184704942
Barley,Red,2157.3322782462965,33.74215394238256,42.56081683633611,7.189307168093694,21.17044376644145,15.272494428514069,25.56735838841639,6.798318237009882
Groundnut,Red,1293.805281079512,21.237500155931954,45.125173451518734,5.964856320763054,34.73283670890739,69.74617191317864,31.555474289931716,2.9351407137782055
Soybean,Arid,865.084024366927,15.04184510209193,56.138804229602925,7.360210829346961,133.71946284675252,72.95157435836555,16.951844220738884,3.3035533175379617
Bajra,Laterite,581.1588962325027,20.589315089421525,84.62474586640064,6.995948935026547,71.01530545860851,30.596320138788986,63.12955924159904,2.9413682665846266
Wheat,Red,1275.1101414434029,15.776700220407815,57.6755967633913,5.777769858120838,63.09073236183625,34.450056647800466,73.29669293699104,4.324792115395065
Sugarcane,Forest,1697.7433983793455,21.229667167353213,50.21103947976369,8.36111030008425,135.48635022318228,33.50619646581735,70.633184699897,1570.457581071598
Wheat,Black,1797.2931892181662,23.375489558295524,61.77126080018776,8.004267320841914,40.09405661757582,18.887786707404203,37.099501158478034,6.596626958650158
Wheat,Red,2421.747513934239,21.785003988448786,46.8229492287726,5.7130723837480435,48.20835001176011,62.150742510410375,32.280399846789535,7.0952455578443585
Rice,Forest,721.6109756938906,37.99842667948111,65.86192646070347,8.29380381364281,127.63356825980084,35.9060201925457,19.737930648009776,4.008260168684782
Maize,Arid,2470.124696914859,20.813323684632117,77.15547850554685,8.250033482931386,56.35510822265428,68.53590051020049,68.77619937433363,9.591993152417896
Bajra,Black,1774.8193492016787,26.688370569452534,60.28667408475113,5.626549050199202,102.32019388699769,71.49634762980008,35.86752492122618,6.079493571240255
Cotton,Forest,1353.881021185123,38.93568984610117,49.54863227673909,6.104436837428338,116.14431554664672,73.89554098190692,22.540965221159468,3.4140593424513623
Groundnut,Red,2265.2078742811345,36.97998728425556,64.9258615157462,7.607225160209948,48.953638571074784,67.25594791444314,45.133550878237486,4.369463312080867
Sugarcane,Laterite,1858.4074581021248,22.731461863319034,81.93690778622485,8.303720725068729,52.94301650300293,65.22375104383147,27.619835370173448,1381.2535829890785
Barley,Black,1132.306151199732,23.16225737393672,44.21268384026316,7.969344165269602,87.11836249834296,41.46415566589344,58.03068380496622,4.665454283602725
Bajra,Black,2256.5799628105697,29.833235062736243,43.90154171128947,6.345693561832761,122.98778165286559,11.886322965730658,27.675059648192963,7.3915590563787115
Jowar,Laterite,1799.8924593210231,37.94657126885575,57.49609066880613,5.600315669565311,92.06907971212306,17.844383109767364,99.02967350270423,5.3690023006498535
Cotton,Black,1867.5584471678608,15.249994886395083,62.82790330721318,6.918662243449191,28.75373238229419,47.161274948245264,43.523117636059,2.9938443285542964
Rice,Red,2282.418764980655,24.827994804629533,51.905950965061606,5.775885233829677,65.60883332639352,35.20178734479204,55.365938604807994,9.857880817985674
Rice,Black,1341.674036735016,36.2443871590556,41.48008471611293,6.235888696318582,62.982923465664015,68.03572464563791,65.71419643298282,6.636128726705812
Bajra,Red,1779.4986225154887,25.261749459669396,52.07578030525869,7.420291168216556,124.98824783657977,49.41979233158752,87.30364118296934,5.96865993566841
Soybean,Laterite,1963.846945439339,33.00137188049848,63.945342953056965,6.985056846756776,57.65627424335904,16.918352821367282,95.57702194126182,6.373710127186743
Wheat,Alluvial,1353.2741220746411,32.29812256030506,44.36850394399221,6.630157771304329,137.15826887107403,43.497176746203905,46.19185766986917,6.6470121649974425
Jowar,Laterite,575.2494430493662,20.13646774075918,79.37405057541838,8.28988697904801,63.54794674703385,67.5374156298546,51.00061690076756,3.070367698679072
Rice,Red,2020.0235150981575,26.23986260917458,70.36554644256266,6.078898525204165,45.23406553752555,70.41568120096521,27.831785900161037,8.260385002658978
Sugarcane,Arid,500.41434076105986,29.1546678203168,63.89421208913479,6.962434729456778,90.19218818759815,21.62401118662943,31.120149098144882,1266.9453935722831
Rice,Laterite,1907.6202436177502,32.886573381102245,68.52915137670844,7.220485539560018,70.23034721244343,17.020982735547868,76.38850593065594,8.839462760556719
Barley,Arid,2312.8379379015614,35.55974078937713,76.0693290109367,6.465826110274774,104.18674351731204,37.089341018367065,51.9985681933751,8.836721566761124
Groundnut,Arid,1128.634896577039,33.99833027923734,94.71391781587673,7.615892317489193,139.04268286424536,14.58608118988619,86.59278990497033,4.1340830835824445
Rice,Red,614.3297487894363,15.707786684630754,82.6316034397798,8.101836027473215,142.3008018327562,60.845165762377555,59.977394727966335,3.8563136480150164
Barley,Red,889.0143785607663,31.765946040041634,69.71997110796184,7.124436785628969,49.55739764159822,41.32728842572174,39.0296819479945,4.509408924090833
Bajra,Alluvial,1580.7912846633242,27.43288659639183,82.3793589087737,7.844010829343317,41.09526652777885,23.875592867846628,72.74120777189756,5.631531368283834
Bajra,Forest,2379.5854605227814,29.34654339633967,66.13733252127784,5.682884934176965,142.19441897385724,17.172825196131868,55.184965639008176,7.868932517600616
Cotton,Black,1475.7937327608452,24.324155318646923,57.09997865004277,5.961347688933232,125.61561497640739,74.914644867757,90.6689608472057,4.896779485876078
Rice,Laterite,636.7483052130622,32.85065536467263,54.40787027984014,6.886076586541984,54.01787905494472,13.01418851952496,46.606796810000915,5.339323715268383
Sugarcane,Red,1718.3446648043098,31.84721280297833,61.97136024051791,8.263059567479308,124.64406986706247,16.851487472744775,36.647857066786784,1730.5033821039945
Rice,Laterite,1938.974367254677,29.48716203640914,40.12558014713578,7.094774370204431,116.33709925414291,26.396533939239074,52.3523064907851,12.936781759053229
Sugarcane,Forest,1225.8957069848611,36.540138314732864,49.7325750892064,6.796906352872135,52.96305984001377,16.626927330497036,87.16954250850277,999.1076674152293
Maize,Forest,1915.1795351253706,17.547500622290986,46.959333969823945,7.3003227104782695,137.7519663303145,55.099893072180365,85.0745903886066,10.164103763334346
Cotton,Arid,1082.1279117922986,22.52558189800709,92.81881144907973,5.873397384643312,61.83460383051619,25.27532491719843,90.94521638550616,2.6414790846227816
Maize,Black,2057.089318352468,27.378260380070696,43.56663031626167,7.4610418986542815,82.4232803307456,43.59510290744746,87.2196111249282,13.4478340049281
Rice,Alluvial,1116.2515350971448,38.965120282488385,67.55350257771707,5.782063433812164,99.20399934221594,70.21701939837055,43.06163522927418,5.638950088403553
Cotton,Laterite,937.8248923613145,16.79908465704548,90.58448621802168,7.230379949109239,44.86422303810069,67.73404289287873,65.33979619516315,1.8388911246815562
Maize,Black,2246.280952372307,23.426937249620927,73.41361203712802,7.6431701234155085,99.46744125944758,20.237073799086907,82.54967233658375,10.893467065374894
Wheat,Alluvial,1551.794184468332,38.14726384314875,67.23979929036425,6.734522391485651,111.81535675111816,16.211190348519295,86.32448089439958,5.933075174216635
Rice,Laterite,998.828206357538,37.44868918622908,80.86463628237212,8.232708180573214,33.201121224222035,56.49758852232965,49.14930143849258,4.020283819015594
Maize,Black,2363.6824682588413,36.63113926769006,59.43564103894228,5.956096133860971,69.31528623977985,24.72136313245457,58.65533863228991,8.515022089975197
Wheat,Red,1850.7874684787034,22.709761400034598,50.6542942179008,6.0128754142061815,99.5677478144066,64.70166529005662,39.70682423571408,8.005038408870922
Wheat,Laterite,863.4708392766911,36.17089449377514,86.60053525543,7.050743228353217,140.40819559197502,40.41420220055831,74.31583674355623,5.868924259252161
Bajra,Black,1690.7489446448392,27.633485297397968,43.112018743638814,8.294966121598735,135.82785190015187,20.81638701609058,72.10814639514264,7.276160587754636
Rice,Forest,2227.7535457069516,30.49447110105906,84.42866939978228,6.672095808892527,42.05675098526455,78.19513495005779,65.18320881724435,9.744936286103897
Wheat,Alluvial,1861.9215993341206,20.97062263652173,45.685134947489296,8.27919963328431,99.36602638546768,13.892993917310974,68.32167611167228,6.927086914218001
Bajra,Black,913.9942165962739,32.66684722297752,74.40623328488365,7.580424675728632,32.74231823021955,18.700599924660395,91.38550634576964,2.986874790219748
Maize,Red,1762.5814902584812,23.19242760639098,66.23760307601027,7.847665681746141,58.20425589299852,66.84258831833623,84.7044079245602,9.526815969253251
Barley,Laterite,1700.2346827124218,23.597010653016287,94.91976434571444,8.313612113211212,97.64513407612048,41.68796599674894,25.609639426153468,5.8720169848454455
Rice,Laterite,2123.771693515246,30.920429402339387,61.335642646538716,7.21698501163958,30.577417694821076,75.66362161196031,69.63292271130126,9.249584947546523
Cotton,Laterite,774.0784536930696,20.995798054351773,92.65076838526375,7.424958791134873,135.55206786000463,17.909224893431055,28.7353817211309,2.98184036569778
Sugarcane,Red,1869.2328007028557,20.610968081145415,62.20792771734983,7.236971309040577,127.76852456952871,20.98886060193663,27.613688977049932,1598.97448381661
Sugarcane,Alluvial,457.47845348077425,24.229073564901938,77.49352700038736,7.854575678333633,81.54069642513909,10.12771185963475,53.18454490407051,907.8938791696338
Maize,Laterite,1861.968131335112,34.45159062648084,75.40136978648755,6.3202188835117905,83.9280531533607,25.19810183567595,56.271472822700055,8.679542338571505
Soybean,Alluvial,2416.91833827097,20.61705122657873,44.75485735467375,7.864143509216754,134.57717424083688,56.008238997925154,23.849088394299876,7.044560245366394
Soybean,Black,766.2153591241967,34.682959763841325,80.8851200118784,7.640636893808196,26.556855737354965,60.63313097152146,58.50395904592374,2.7794498359467807
Maize,Forest,1053.7295229199185,32.39013192911875,51.47671858705578,7.306198531406915,38.70451955943254,40.0957648113464,30.002259008364963,6.000670955349359
Wheat,Forest,1624.0303012599575,31.976997011753735,61.36425202190809,5.616375232852511,60.04057142628224,28.015076570297705,61.80472485005501,7.122229426756103
Rice,Alluvial,1938.029596300237,26.868891842835264,83.02104109083494,7.8236319155504725,67.36995517613161,60.14308309392559,85.72902123358618,10.475229051448965
Sugarcane,Alluvial,1123.179919849522,33.64719583398378,91.9372527674334,5.897277858984269,148.36808108735673,22.082682158597983,22.305715059982745,1316.5220348760452
Sugarcane,Forest,1794.943851994289,15.337988002596976,70.78920109138438,8.3859157691453,39.17004507503453,63.696013132000395,48.93644125598024,1020.0850303896082
Wheat,Laterite,2288.4854643262993,22.640181454135547,68.56614755601964,5.744479303638485,59.40350449101844,65.0612775969353,34.865143322371964,7.837321793117461
Sugarcane,Arid,1925.77345317095,31.978436595595362,67.77078792475076,7.660826739348556,127.63349068644995,40.87519159672915,63.84537930841289,2094.5236029807293
Cotton,Arid,1893.1477069647126,39.68238560663207,84.91105828172292,6.581277051008909,121.96610865923405,23.552524707425267,90.94911566583679,3.4256329041174323
Rice,Red,1202.1383826748934,15.062858527106899,94.62138439512867,7.7070711763449165,105.12617232958333,54.09117273214513,31.76814996815939,4.165674935418954
Groundnut,Forest,2314.0015485602216,27.749306625842696,74.84750740779306,7.056858132898074,62.711726582788344,69.74181054356772,72.48589909024159,6.382280406456022
Sugarcane,Forest,982.3781781182633,38.095910725925606,60.824233456586455,7.388515692602276,35.31099939283391,47.06551202987416,22.912982170547114,767.6897230129242
Maize,Red,831.0887489013714,36.58848462041684,52.02653729106975,5.726310221828977,147.8610508236393,42.27475563295801,61.3927093869213,6.567680828771574
Cotton,Arid,1164.870260825658,15.578404868860535,50.935166215391234,8.399437277101008,52.68543364686735,78.54567234962957,72.46636197887477,2.2385345666986862
Sugarcane,Black,1765.3280635508374,28.23895318376713,87.08830508823868,5.511539427341482,129.80274333584035,47.6197892656136,72.02605731000841,1860.2439951820984
Cotton,Laterite,2209.523771008464,15.10717753542334,94.57936317638854,8.323478351407223,136.3510683256642,12.395149059289437,77.7508231495404,3.63946286964973
Bajra,Laterite,677.3654429293658,34.739373705809385,78.38947422314857,7.204750575666314,77.31695650725854,45.14349950832633,50.47677296667955,2.652874412673091
Groundnut,Black,2108.9845722463424,22.721871052233645,92.57059221083739,6.274810445976569,130.6079847755472,41.168996154433444,79.60222062165572,6.370617105978538
Jowar,Black,2106.92912880489,34.13976654788222,59.24975432403752,7.4131833090057935,56.274808695463804,30.447280036502402,55.19602851207677,5.20527671111778
Maize,Arid,1632.5306488391807,38.6198335425893,74.51773783906822,7.518691406051431,135.68844655490022,32.21474154050622,42.44810394752924,7.989786632103868
Maize,Red,1997.3606731138539,39.402126353878714,68.14265044653106,7.690994934633304,102.67562106462117,75.15777772159811,42.36618748049865,7.286991104630988
Rice,Black,781.9494661183335,37.35277952195349,66.51099868242024,5.549313263160176,45.26838617357873,19.351785672110694,29.93204800016744,4.03075659211892
Cotton,Red,756.1306017234981,20.103586329374153,74.78054998882311,8.448347211352973,122.25111872083411,63.482599908672825,76.24899837052929,2.3302490149399366
Wheat,Alluvial,2211.880071670327,19.865004248199924,57.06863479674168,7.35373880402401,138.78000308200046,73.16938065935861,28.39832407773116,8.863724641994306
Maize,Laterite,1446.1117181925906,30.644510822155695,75.23422862984575,6.632608593670041,94.15587014625011,28.163894911665228,69.0780869198491,8.301024769803574
Cotton,Arid,916.4681499309831,28.601342056199393,77.0073842425316,7.211951150328408,118.84848215802535,14.677023013279557,71.55571378960698,4.542829792477517
Cotton,Laterite,1846.3337509732798,15.23836519503372,85.98623332437919,6.035265467948334,123.32366094331806,31.5002338115466,39.363967627140056,3.584552586617503
Barley,Arid,2272.9378505618643,24.79318377878323,80.17647801487729,6.241799652310856,122.36256986993685,40.30169185258324,56.533493666686546,8.415540338120197
Barley,Alluvial,1727.8775564829245,37.66727513792938,57.58759547188015,5.757338509111007,79.07478388636575,76.59969947974638,72.02843614981356,5.066670803839734
Jowar,Laterite,1129.4245901740362,37.45897547299655,64.79400177219682,8.137700941688053,116.19253977247236,40.10985530774738,15.014887689361425,4.008517635388595
Bajra,Alluvial,1414.7993071153305,20.09767210240087,46.620785116520764,6.254800345385849,91.30897048907819,16.443979540768954,38.35289269352708,3.8073587407377136
Jowar,Arid,1979.765867985213,24.549076728931517,54.15117756921576,7.719131409841486,73.90575926759222,20.282207336251002,47.26922241473042,5.855835427956877
Sugarcane,Black,541.7525806320139,29.009150274902066,68.65197829679039,6.322596048439645,41.55564079682219,34.69129658274784,94.12250917977669,989.2585066764077
Wheat,Laterite,856.0454835085288,36.31960662730561,45.541842947548865,5.937965948473109,138.1749585217771,22.89314780037782,54.460126674618316,5.4981603961258765
Sugarcane,Alluvial,1371.424691963839,28.299860981033707,71.38334626898548,5.824403411843853,73.93847455721613,14.23970649190754,58.09356014059849,1655.6854019239295
Soybean,Forest,1668.9060246039073,39.20499531157587,61.46535334329451,8.080733052171606,51.143516125070946,22.26819029941191,71.45046491279581,4.209170445491198
Sugarcane,Laterite,1112.2477411888813,34.9763034496972,41.91214514948812,5.859210354248308,51.498448282993536,17.38435514777665,53.37648094788218,1082.9714988730643
Rice,Laterite,1026.6209359267496,38.82729682446555,63.89463348859155,5.761447548982357,51.47147417258775,24.188880573009445,51.75268841419788,4.130723056237747
Sugarcane,Laterite,486.9068109694147,33.287305459408586,55.46270970470314,5.528064356665871,20.32156065982794,79.75180188598252,97.8221800669901,635.5682562295802
Jowar,Red,468.46372130803985,36.940603484063246,43.68375558051024,6.599320148082808,76.96848943313569,41.17859906870322,84.04728139880169,2.447666469285739
Maize,Alluvial,985.2591940359338,35.77509480944624,56.13534237671758,8.3280615716271,135.7893863199101,56.10196265467017,74.6498011022147,6.350416882658057
Maize,Alluvial,1514.0628101880404,21.3459620435282,56.17523180493295,8.225949577241458,23.26903438845353,21.569734027171293,55.845701091579826,6.240130749575638
Barley,Laterite,1568.3801425353643,20.738410586356718,59.52905188324297,5.845158117212388,144.3576720009974,69.45041921740358,44.43635942630144,6.437818280078375
Wheat,Black,1437.4577350204247,36.60958563641829,60.1561233046431,5.537484176501274,43.28599336155494,28.683429099452933,65.31165721746257,4.826461719187336
Wheat,Laterite,1260.749436405952,17.11694343800807,63.63743276335343,7.753022567421665,113.45366165751706,78.77433578109111,52.92799001103788,5.373109164448612
Rice,Red,929.8123374487736,25.214090117493296,45.0576970248506,6.419431871891968,122.09269076839719,68.56954805979456,54.660129108938726,7.799938560175052
Jowar,Arid,1241.4583063448426,35.51644425713898,40.2902780251177,8.00403093925834,115.56501396551343,76.56100115799507,33.83624065007163,4.023415544752301
Barley,Red,691.3959273095784,35.330983296029345,80.48040079598178,6.146288316173272,64.09282880696527,56.78114195624274,82.25830400589692,3.4667491763729865
Soybean,Black,642.0443809546773,18.469570267006738,58.554054718492594,6.976625801944528,111.49560114177329,56.06642522483367,82.24151319936381,3.1023219023337565
